path	ground_truth	seamless_large	wav2vec_urdu	whisper_large	whisper_medium
common_voice_ur_32053081.mp3	مائیکروسافٹ سکیوریٹی ایزنشل کی اپ ڈیٹس ونڈوز ایکس پی کی سپورٹ ختم ہونے کے ایک سال بعد تک ملتی رہیں گی	مائیکروسافٹ سیکیورٹی ایسینشل اپ ڈیٹ ونڈوز ایس پی کی سپورٹ ختم ہونے کے ایک سال بعد تک ملتی رہے گی	مائیگرو سفٹ سی کوڑیز ہھنشلا غابڈیٹ ون ڈوز ایس وی کی کسفورٹ قتا مہونے کے ایک سال بات ٹک ملتھی رہے گی	 میکروسپٹ سیکورٹی ایز انشلائر اپڈیٹ ونڈوز ایس پی کی سپورٹ ختم ہونے کے ایک سال بعد تک ملتی رہے گی	 ایک سال بعد تک ملتی رہے گی
common_voice_ur_31975957.mp3	چاند اپنے جوبن پر تھا اور نورانی کرنیں ہر سو پھیل کر منظر کی لطافت کو مزید نکھار رہی تھیں	چاند اپنے جوبن پر تھا اور نورانی کرنیں ہرسو پھیل کر منظر کی لطافت کو مزید نکھار رہی تھیں	چاند اپنے جو بنپر تھا اور نورانی کے دنے ہرصوع پھیل کھر منظہر کی لطافت کو مضید نکھا رہی تھی	 چاند اپنے جوبن پر تھا اور نورانی کرنے ہر سو پھیل کر منظر کی لطافت کو مزید نکار رہی تھی۔	 چاند اپنے جوبن پر تھا اور نرانی کرنے ہرسو پھیل کر منظر کی لطافت کو مزید نکھار رہی تھی۔
common_voice_ur_31925744.mp3	اب میں ان بر گر اور پیپسی خوروں کو کیسے سمجھاتا کہ میٹھا آملیٹ ہونے کے لئے سننا کوئی ضروری تھوڑی ہے	اب میں ان برگر اور پیپسی خوروں کو کیسے سمجھاتا کہ میٹھا آملیٹ ہونے کے لیے سننا کوئی ضروری تھوڑی ہے	عم می ان برگر اور پیپسی خوروں کو کیسیس انجاتہ کہ مٹھا حملیٹ نے کے لئے سننا کوئی جروری تھوڑی ہے	 اب میں ان برگر اور پیپسی خوروں کو کیسے سمجھاتا کہ میٹھا آملے بھونے کے لئے سننا کوئی ضروری تھوڑی ہے؟	 اب میں ان برگر اور پیپسی ہوروں کو کیسے سمجھاتا کہ مٹھا امریکھ ہونے کے لئے سننا کوئی ضروری تھوڑی ہے
common_voice_ur_32038546.mp3	ممبئی شوبزڈیسک بالی وڈ اداکار امیتابھ بچن اور شاہ رخ خان اب کسی بھی فلم میں ایک ساتھ نظر نہیں آئیں گے	ممبئی شو بزنس ڈیسک بالی ووڈ اداکار امیتابھ بچن اور شاہ رخ خان اب کسی بھی فلم میں ایک ساتھ نظر نہیں آئیں گے	ممبائی شبل دیسک بالی خوڈ اداکار متھاامطا بچن آرٹ شاروف خان اب کسی بھی فلم میں ایک صات نظر نہیں آئیں گے	 ممبائی شو بیس ڈیسک بالی ووڈ علاقار امیتہ بچن اور شاروک کان اب کسی بھی فلم میں ایک ساتھ نظر نہیں آئیں گے	 ممبائی شو بیدسک بالی وٹ الہ کار، مطاب بچن اور شاروک کان اب کسی بھی فلمیں ایک ساتھ نظر نہیں آئیں گے
common_voice_ur_32025867.mp3	سوال یہ ہےکہ قومی ادارے پر ایسےالزامات لگانے والوں کے خلاف ایکشن لینے کی بجائے وہ ہر ٹاپ سیکرٹ بریفنگ میں کیوں بلائےجاتے ہیں	سوال یہ ہے کہ قومی اداروں پر ایسے الزام لگانے والوں کے خلاف ایکشن لینے کے بجائے وہ ہر ٹاپ سیکرٹ بریفنگ میں کیوں بلائے جاتے ہیں	سوال گر کے قومیغارو پرر عایسےماوالاغانوالوں تلاسٹسے لینے کی وجہ ہو ہآپ سیکریٹ پریسم میںٹن بناڑجیاتھے	 سوال یہ ہے کہ فمیداروں پر ایسے لعبہ لگانے والوں کے کلاس ایکشن لینے کے بجائے وہاں تاپ سیکریٹ پیشنگ میں کیوں بلائی رہتے ہیں؟	 سوال یہ کہ پھومیداروں پر ایسے نواز لگانے ہاروں کے ڈلا فیٹشہ لے لے کی بجائے وہ آب سپریٹ پریچی بھولائے دیتے ہیں
common_voice_ur_31981684.mp3	مائیکروسافٹ کے مشہور زمانہ آپریٹنگ سسٹم ونڈوز کا نیا ورژن اب کمپنی ویب سائیٹ پر پری آرڈر کے لیے دستیاب ہے	مائیکروسافٹ کے مشہور زمانہ آپریٹنگ سسٹم ونڈوز کا نیا ورژن کمپنی ویب سائٹ پر پری آرڈر کیلئے دستیاب	مائیکروساف کے مشورے زمانہ آپریٹنگ سنسٹیم ونڈوس کرنیا ورشن اپ کمپنی ویب سائٹ پر پری آرڈر کے لیے دستیات	 میکروسوف کے مشہور زمانہ آپریٹنگ سسٹم ونڈوز کا نیا ورژن اب کمپنی ویب سائٹ پر ری آرڈر کے لیے دستیاب	 مائیکروسوف کے مشہورے زمانہ اپرائٹنگ سسٹم ونڈوز کنیہ ورژن اپ کمپنی ویپسائٹ پر پری اوڈر کے لئے دستے آپ
common_voice_ur_31793434.mp3	قدرتی حسن کی دولت سے مالا مال ان علاقوں میں غر بت اور پس ماندگی سیاح کو غم زدہ کر دیتی ہے ۔	قدرتی حسن کی دولت سے مالا مال ان علاقوں میں غربت اور پسماندگی سیاح کو غم زدہ کر دیتی ہے	کدرتی حسن کی دولت سے مالا مال ان علاقوں میں غربت اور پس مندگی سیاح کو غم سدع کردیتی ہے	 قدرتی حسن کی دولت سے مالا مال ان علاقوں میں غربت اور پسمندگی سیاح کو غم زدہ کر دیتی ہے	 قدرتی حسن کی دولت سے معلومال ان علاقوں میں غربت اور پسمندگی سیاہ کو غم زدہ کر دیتی ہے۔
common_voice_ur_31848995.mp3	اور ٹیم میں جگہ پکی ہونے کا خمار ان کھلاڑیوں کو اپنے اصل مقام سے دور لیے جا رہا ہے	اور ٹیم میں جگہ پکی ہونے کا خمیر ان کھلاڑیوں کو اپنی اصل مقام سے دور لے جا رہا ہے ۔	آر ٹیم میں جگہ پقی ہونے کا خماران کھلاڑیوں کو اپنی آصل مقام سے دول جارا ہے	 اور ٹیم میں جگہ پکی ہونے کا خمار ان کلاڑیوں کو اپنی اصل مقام سے دور لے جا رہا ہے	 اور ٹیم میں جگہ پکی ہونے کا خمار ان کلاڑیوں کو اپنی اصل مقام سے دور لے جا رہا ہے
common_voice_ur_31823107.mp3	خیر اپنے موقف کو ثابت کرنے کے لئے میں نے میٹھے آملیٹ کے خدوخال اور پکانے کی ترکیب پر روشنی ڈالی	خیر اپنے موقف کو ثابت کرنے کے لیے میں نے میٹھے آملیٹ کے خدوخال اور پکانے کی ترکیب پر روشنی ڈالی	خیر اپ نے موک پک کوخابت کرنے لئے میں نے میٹھ املیٹ کے پدوقال اور پکانے کی ترکی پر روشنی ڈالی	 خیر اپنے موقف کو ثابت کرنے کے لیے میں نے میٹھے آملیٹ کے پھدوکال اور پکانے کی ترقیب پر روشنی ڈالی	 خیر اپنے موقف کو ثابت کرنے کے لیے میں نے میٹھے آملیٹ کے خدوخال اور کھکانے کی ترقیب پر روشنی ڈالی
common_voice_ur_27849083.mp3	تازہ ترین تحقیق کے مطابق اب ایک ایسا طریقہ ایجاد کر لیا گیا ہے جس سے قسمت کو بدلہ جاسکتا ہے	تازہ ترین تحقیق کے مطابق اب ایک ایسا طریقہ ایجاد کر لیا گیا ہے جس سے قسمت کو بدل دیا جاسکتا ہے	آظح ترین تحقیق کیا متابلق اب یک ایسے لیہ عجاد کریا گیا ہے جسے کمت کو بدلا جاسکتا ہے	 کازا ترین تحقیق کے مطابق اب ایک ایسا طریقہ اجاب کر لیا گیا ہے جس سے قسمت کو بدلا جا سکتا ہے	 خازہ ترین تحفیق کے مطابق اب ایک ایسا طریقہ اجازہ کر لیا گیا ہے جس سے قسمت کو بدلا جا سکتا ہے
common_voice_ur_31793548.mp3	اس موضوع پر کی جانی والی ایک تحقیق کی مطابق اس بات کا غالب گمان موجود ہی کہ اپریل میں آنی والا	اس موضوع پر کی جانے والی ایک تحقیق کے مطابق اس بات کا غالب گمان موجود ہے کہ اپریل میں آنے والا	اس موزوع پر کی جانے والی ایک تحیق مطابق اس بات کا غالب گومان وجود ہے کہ ایپرل میں آنڈی ہوالا	 اس موضوع پر کی جانے والی ایک تحقیق کے مطابق اس بات کا غالب گمان موجود ہے کہ اپریل میں آنی والا	 اس موضوع پر کی جانے والی ایک تحقیق کے مطابق اس بات کا غالب قمان موجود ہے کہ اپرل میں آنی والا
common_voice_ur_32017277.mp3	چنانچہ فتویٰ اگر مخاطب کی پسند کے مطابق نہ ہو تو اکثر وہ اسے ماننے سے انکار کر دیتا ہے	چنانچہ فتویٰ اگر مخاطب کی پسند کے مطابق نہ ہو تو اکثر وہ اسے ماننے سے انکار کر دیتا ہے	چرہنڈ شا فطوا گرزسب مامخا تیپ کی پسند کی متعبک نا ہو تو اکسر وہ اس ایمان نی سے انکار کر دیتا ہے	 چنانچہ فتوہ اگر مخاطب کی پسند کی مطابق نہ ہو تو اکثر وہ اسے ماننے سے انکار کر دیتا ہے	 چنانشاہ فتوہ اگر مخاطب کی پسند کی مطابق نہ ہو تو اکثر وہ اسے ماننے سے انکار کر دیتا ہے
common_voice_ur_32034448.mp3	جب میں پہلی جگہ یہاں آیا تھا تو مجھے بھی یقین نہیں آ رہا تھا کہ میں اسلام آباد ہی میں کھڑا ہوں ۔	جب میں پہلی جگہ یہاں آیا تھا تو مجھے بھی یقین نہیں آ رہا تھا کہ میں اسلام آباد میں ہی کھڑا ہوں	جباں پہلی جگر یہاں آیا تھا تو مجہب یقین نہیا رہا تھ کہ ما اصانبات مہیں کھڑا ہوں	 جب میں پہلی جگہ یہاں آیا تھا تو مجھے بھی یقین نہیں آ رہا تھا کہ میں اسلامباد میں ہی کھڑا ہوں	 جب میں پہلی جگہ یہاں آیا تھا تو مجھے بھی یقین نہیں آ رہا تھا کہ میں اسلام بعد میں ہی کھڑا ہوں
common_voice_ur_31951734.mp3	دوسرے اس موقع پر جب کوئی عالمِ دین کسی خاص واقعے کے حوالے سے اپنا قانونی فیصلہ صادر کرتا ہے	دوسرا اس موقع پر جب کوئی عالم دین کسی خاص واقعہ کے حوالے سے اپنا قانونی فیصلہ صادر کرتا ہے	دوسرے صواقپر جپکوئی آہنمیں دین کسی خاصواقع کی حوالے سے اقنا کا ننی فیصلہ ص حاطق کرتا ہے	 دوسرے اس واقعے پر جب کوئی آنم دین کسی خاص واقعے کے حوالے سے اپنا قانونی فیصلہ سادر کرتا ہے	 دوسرے اس وقت پر جب کوئی آنمے دین کی سی خاص وقت کے حوالے سے اپنا کارمونی فضلا صادر کرتا ہے
common_voice_ur_31902318.mp3	اٹھارہویں صدی میں قائم ہونے والے کوئٹہ کو آب و ہوا ماحول اور خوبصورتی کی وجہ سے انگریز لٹل لندن کہتے تھے	اٹھارہویں صدی میں قائم ہونے والے کوئٹہ کو آب و ہوا ماحول اور خوبصورتی کی وجہ سے انگریز لٹل لندن کہتے تھے	پپٹھابی شدی میں کائم ہونے وزہ کویٹا کو آبو ہوا مغوارڈ اور فصورتی کی وجہ سے آنگریز لڈے لڑنن کہتے تھے	 اٹھارویں صدی میں قائم ہونے والے کوئٹا کو آب و ہوا محور اور خوبصورتی کی وجہ سے انگریز little london کہتے تھے۔	 18 سدی میں قائم ہونے والے کوئی تا کو آبوہواہ معاوی اور فضلتی کی وجہ سے انگریہ سلٹر لڈر کہتے تھے
common_voice_ur_31891800.mp3	سوال و جواب کی ویب سائٹ کورا نے اعلان کیا ہے کہ ان کے لاکھ رجسٹرڈ صارفین کا ڈیٹا کنفرم ہوگیا ہے	سوال جواب کی ویب سائٹ کورا نے اعلان کیا ہے کہ ان کے لاکھ رجسٹرڈ صارفین کا ڈی این اے کنفرم ہوگیا ہے	سواز جواب کی ویب سائیٹ کورا نے علان کیا ہے کہ ان کہ لاک رجسٹرڈ صارفین کر ڈیا نے کرن فرم کرہو گیا ہے	 سوال جواب کی ویب سائٹ کورا نے اعلان کیا ہے کہ ان کے لاکھ ریجسٹرڈ سارفین کا ڈی این اے کنفرم ہو گیا ہے۔	 سوال جواب کی ویپسائیٹ کورا نے اعلان کیا ہے کہ ان کے لاکھ ریجسٹر تصرفین کا ڈی نی کنفرم ہو گیا ہے
